Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2015-10-25,219.34065934065936,97.60074976569824,2.6129032258064515,24.0,1.0,12.0,376,pm2.5,10,6,1,1,0,0,0,0
2015-10-26,215.6923076923077,97.6194939081537,2.6236559139784945,31.0,1.0,20.0,374,pm2.5,10,0,0,1,0,0,0,0
2015-10-27,212.0439560439561,97.63823805060916,2.634408602150538,44.0,6.0,55.0,462,co,10,1,0,1,0,0,0,0
2015-10-28,208.3956043956044,97.65698219306466,2.645161290322581,32.0,1.0,32.0,388,co,10,2,0,1,0,0,0,0
2015-10-29,204.7472527472528,97.67572633552015,2.655913978494624,27.0,1.0,11.0,365,pm2.5,10,3,0,1,0,0,0,0
2015-10-30,201.0989010989011,97.69447047797564,2.666666666666667,27.0,1.0,15.0,362,pm2.5,10,4,0,1,0,0,0,0
2015-10-31,197.45054945054943,97.7132146204311,2.67741935483871,29.0,1.0,19.0,360,pm2.5,10,5,1,1,0,0,0,0
2015-11-01,416.3516483516484,96.58856607310216,2.032258064516129,33.0,1.0,21.0,528,pm2.5,11,6,1,1,0,0,0,0
2015-11-02,412.7032967032967,96.60731021555765,2.043010752688172,34.0,5.0,39.0,525,pm2.5,11,0,0,1,0,0,0,0
2015-11-03,409.05494505494505,96.62605435801312,2.053763440860215,37.0,1.0,32.0,522,pm2.5,11,1,0,1,0,0,0,0
2015-11-04,405.4065934065934,96.6447985004686,2.064516129032258,38.0,6.0,57.0,520,pm2.5,11,2,0,1,0,0,0,0
2015-11-05,401.75824175824175,96.66354264292409,2.075268817204301,38.0,5.0,31.0,517,pm2.5,11,3,0,1,0,0,0,0
2015-11-06,398.1098901098901,96.68228678537956,2.086021505376344,32.0,3.0,17.0,514,pm2.5,11,4,0,1,0,0,0,0
2015-11-07,394.46153846153845,96.70103092783503,2.096774193548387,41.0,1.0,26.0,511,pm2.5,11,5,1,1,0,0,0,0
2015-11-08,390.8131868131868,96.71977507029052,2.10752688172043,36.0,1.0,17.0,508,pm2.5,11,6,1,1,0,0,0,0
2015-11-09,387.1648351648352,96.738519212746,2.118279569892473,38.0,1.0,23.0,506,pm2.5,11,0,0,1,0,0,0,0
2015-11-10,383.5164835164835,96.7572633552015,2.129032258064516,39.0,1.0,38.0,503,pm2.5,11,1,0,1,0,0,0,0
2015-11-11,379.8681318681319,96.77600749765698,2.139784946236559,39.0,2.0,34.0,500,pm2.5,11,2,0,1,0,0,0,0
2015-11-12,376.2197802197802,96.79475164011244,2.150537634408602,30.0,9.0,19.0,497,pm2.5,11,3,0,1,0,0,0,0
2015-11-13,372.57142857142856,96.81349578256794,2.161290322580645,36.0,7.0,22.0,494,pm2.5,11,4,0,1,0,0,0,0
2015-11-14,368.9230769230769,96.83223992502344,2.172043010752688,36.0,1.0,23.0,491,pm2.5,11,5,1,1,0,0,0,0
2015-11-15,365.27472527472526,96.85098406747892,2.182795698924731,38.0,1.0,31.0,489,pm2.5,11,6,1,1,0,0,0,0
2015-11-16,361.6263736263736,96.8697282099344,2.193548387096774,43.0,2.0,36.0,486,pm2.5,11,0,0,1,0,0,0,0
2015-11-17,357.978021978022,96.88847235238988,2.204301075268817,32.0,1.0,22.0,483,pm2.5,11,1,0,1,0,0,0,0
2015-11-18,354.3296703296703,96.90721649484536,2.21505376344086,35.0,1.0,20.0,480,pm2.5,11,2,0,1,0,0,0,0
2015-11-19,350.68131868131866,96.92596063730085,2.225806451612903,50.0,1.0,42.0,477,pm2.5,11,3,0,1,0,0,0,0
2015-11-20,347.032967032967,96.94470477975632,2.236559139784946,51.0,7.0,48.0,475,pm2.5,11,4,0,1,0,0,0,0
2015-11-21,343.38461538461536,96.9634489222118,2.247311827956989,42.0,5.5,43.0,472,pm2.5,11,5,1,1,0,0,0,0
2015-11-22,339.7362637362637,96.98219306466729,2.258064516129032,44.0,4.0,31.0,469,pm2.5,11,6,1,1,0,0,0,0
2015-11-23,336.08791208791206,97.00093720712276,2.2688172043010755,39.0,3.7,56.0,466,pm2.5,11,0,0,1,0,0,0,0
2015-11-24,332.4395604395604,97.01968134957826,2.2795698924731185,47.0,3.4,57.0,468,co,11,1,0,1,0,0,0,0
2015-11-25,328.7912087912088,97.03842549203374,2.290322580645161,42.0,3.1,32.0,461,pm2.5,11,2,0,1,0,0,0,0
2015-11-26,325.1428571428571,97.0571696344892,2.3010752688172045,36.0,2.8,29.0,458,pm2.5,11,3,0,1,0,0,0,0
2015-11-27,321.4945054945055,97.0759137769447,2.3118279569892475,43.0,2.5,33.0,455,pm2.5,11,4,0,1,0,0,0,0
2015-11-28,317.84615384615387,97.0946579194002,2.3225806451612905,37.0,2.2,30.0,452,pm2.5,11,5,1,1,0,0,0,0
2015-11-29,314.1978021978022,97.11340206185568,2.333333333333333,33.0,1.9,24.0,449,pm2.5,11,6,1,1,0,0,0,0
2015-11-30,310.54945054945057,97.13214620431114,2.3440860215053765,39.0,1.6,40.0,447,pm2.5,11,0,0,1,0,0,0,0
2015-12-01,347.6666666666667,96.02624179943768,1.0357142857142858,34.0,2.0,33.0,475,pm2.5,12,1,0,0,0,0,0,1
2015-12-02,344.5,96.04498594189316,1.0714285714285714,29.0,2.0,16.0,473,pm2.5,12,2,0,0,0,0,0,1
2015-12-03,341.3333333333333,96.06373008434863,1.1071428571428572,32.0,2.0,21.0,470,pm2.5,12,3,0,0,0,0,0,1
2015-12-04,338.1666666666667,96.08247422680412,1.1428571428571428,41.0,2.0,36.0,468,pm2.5,12,4,0,0,0,0,0,1
2015-12-05,335.0,96.1012183692596,1.1785714285714286,43.0,2.0,40.0,465,pm2.5,12,5,1,0,0,0,0,1
2015-12-07,331.8333333333333,96.11996251171507,1.2142857142857142,53.0,2.0,100.0,594,co,12,0,0,0,0,0,0,1
2015-12-08,328.6666666666667,96.13870665417056,1.25,45.0,1.0,57.0,468,co,12,1,0,0,0,0,0,1
2015-12-09,325.5,96.15745079662604,1.2857142857142856,38.0,1.0,48.0,458,pm2.5,12,2,0,0,0,0,0,1
2015-12-10,322.3333333333333,96.17619493908154,1.3214285714285714,40.0,1.0,37.0,456,pm2.5,12,3,0,0,0,0,0,1
2015-12-11,319.1666666666667,96.19493908153702,1.3571428571428572,36.0,1.0,30.0,453,pm2.5,12,4,0,0,0,0,0,1
2015-12-12,316.0,96.21368322399248,1.3928571428571428,36.0,1.0,28.0,451,pm2.5,12,5,1,0,0,0,0,1
2015-12-13,312.8333333333333,96.23242736644798,1.4285714285714286,33.0,1.0,28.0,448,pm2.5,12,6,1,0,0,0,0,1
2015-12-14,309.6666666666667,96.25117150890348,1.4642857142857142,37.0,1.0,24.0,446,pm2.5,12,0,0,0,0,0,0,1
2015-12-15,306.5,96.26991565135896,1.5,39.0,2.0,23.0,443,pm2.5,12,1,0,0,0,0,0,1
2015-12-16,303.3333333333333,96.28865979381445,1.5357142857142856,46.0,3.0,38.0,441,pm2.5,12,2,0,0,0,0,0,1
2015-12-17,300.1666666666667,96.3074039362699,1.5714285714285714,46.0,1.0,28.0,439,pm2.5,12,3,0,0,0,0,0,1
2015-12-18,297.0,96.3261480787254,1.6071428571428572,44.0,1.5,25.0,436,pm2.5,12,4,0,0,0,0,0,1
2015-12-19,293.8333333333333,96.34489222118088,1.6428571428571428,43.0,2.0,49.0,444,co,12,5,1,0,0,0,0,1
2015-12-20,290.6666666666667,96.36363636363636,1.6785714285714284,43.0,1.0,52.0,453,co,12,6,1,0,0,0,0,1
2015-12-21,287.5,96.38238050609183,1.7142857142857142,47.0,1.0,36.0,429,pm2.5,12,0,0,0,0,0,0,1
2015-12-22,284.33333333333337,96.40112464854732,1.75,51.0,1.0,37.0,426,pm2.5,12,1,0,0,0,0,0,1
2015-12-23,281.1666666666667,96.4198687910028,1.7857142857142856,48.0,1.0,28.0,424,pm2.5,12,2,0,0,0,0,0,1
2015-12-24,278.0,96.4386129334583,1.8214285714285716,41.0,1.0,22.0,422,pm2.5,12,3,0,0,0,0,0,1
2015-12-25,274.83333333333337,96.45735707591378,1.8571428571428568,36.0,1.0,20.0,419,pm2.5,12,4,0,0,0,0,0,1
2015-12-26,271.6666666666667,96.47610121836924,1.8928571428571428,44.0,2.0,24.0,417,pm2.5,12,5,1,0,0,0,0,1
2015-12-27,268.5,96.49484536082474,1.9285714285714284,39.0,1.0,21.0,414,pm2.5,12,6,1,0,0,0,0,1
2015-12-28,265.33333333333337,96.51358950328024,1.9642857142857144,49.0,1.0,30.0,412,pm2.5,12,0,0,0,0,0,0,1
2015-12-29,262.1666666666667,96.5323336457357,2.0,41.0,1.0,24.0,409,pm2.5,12,1,0,0,0,0,0,1
2015-12-30,259.0,96.55107778819118,2.010752688172043,45.0,1.0,41.0,421,co,12,2,0,0,0,0,0,1
2015-12-31,420.0,96.56982193064668,2.021505376344086,30.0,3.0,31.0,531,pm2.5,12,3,0,0,0,0,0,1
2016-01-02,246.0,95.48266166822869,7.0,30.0,1.5,27.5,397,pm2.5,1,5,1,0,0,0,0,1
2016-01-03,275.0,95.50140581068416,6.0,24.0,2.0,22.0,419,pm2.5,1,6,1,0,0,0,0,1
2016-01-04,305.0,95.52014995313964,6.0,54.0,1.0,65.0,491,co,1,0,0,0,0,0,0,1
2016-01-05,376.0,95.53889409559513,6.0,53.0,1.0,54.0,497,pm2.5,1,1,0,0,0,0,0,1
2016-01-06,347.0,95.5576382380506,6.0,45.0,1.0,28.0,475,pm2.5,1,2,0,0,0,0,0,1
2016-01-07,288.0,95.57638238050608,7.0,45.0,1.0,33.0,429,pm2.5,1,3,0,0,0,0,0,1
2016-01-08,288.0,95.59512652296158,5.0,36.0,1.0,17.0,429,pm2.5,1,4,0,0,0,0,0,1
2016-01-09,207.0,95.61387066541704,1.0,38.0,1.0,39.0,415,co,1,5,1,0,0,0,0,1
2016-01-10,247.0,95.63261480787251,7.0,45.0,4.0,51.0,450,co,1,6,1,0,0,0,0,1
2016-01-11,292.0,95.65135895032802,8.0,50.0,1.0,34.0,432,pm2.5,1,0,0,0,0,0,0,1
2016-01-12,287.0,95.6701030927835,6.0,43.0,6.0,34.0,428,pm2.5,1,1,0,0,0,0,0,1
2016-01-13,278.0,95.688847235239,8.0,39.0,4.0,25.0,422,pm2.5,1,2,0,0,0,0,0,1
2016-01-14,305.0,95.70759137769448,6.0,31.0,3.6666666666666665,20.5,442,pm2.5,1,3,0,0,0,0,0,1
2016-01-15,257.5,95.72633552014996,4.0,23.0,3.333333333333333,16.0,406,pm2.5,1,4,0,0,0,0,0,1
2016-01-16,210.0,95.74507966260543,6.0,25.0,3.0,16.0,369,pm2.5,1,5,1,0,0,0,0,1
2016-01-17,214.0,95.76382380506092,19.0,35.0,4.0,28.0,372,pm2.5,1,6,1,0,0,0,0,1
2016-01-18,277.0,95.7825679475164,2.0,27.0,12.0,40.0,421,pm2.5,1,0,0,0,0,0,0,1
2016-01-19,279.0,95.80131208997189,1.0,23.0,8.333333333333334,17.0,422,pm2.5,1,1,0,0,0,0,0,1
2016-01-20,248.0,95.82005623242736,2.0,25.0,4.666666666666667,19.0,398,pm2.5,1,2,0,0,0,0,0,1
2016-01-21,215.0,95.83880037488284,4.0,29.0,1.0,23.0,373,pm2.5,1,3,0,0,0,0,0,1
2016-01-22,281.0,95.85754451733833,5.0,31.0,1.0,39.0,424,pm2.5,1,4,0,0,0,0,0,1
2016-01-23,325.0,95.8762886597938,4.0,35.0,2.0,55.0,462,co,1,5,1,0,0,0,0,1
2016-01-24,381.0,95.89503280224928,4.0,41.0,1.0,43.0,501,pm2.5,1,6,1,0,0,0,0,1
2016-01-25,310.0,95.91377694470478,5.0,38.0,1.0,26.0,446,pm2.5,1,0,0,0,0,0,0,1
2016-01-26,275.0,95.93252108716028,6.0,36.0,1.0,30.0,419,pm2.5,1,1,0,0,0,0,0,1
2016-01-27,271.0,95.95126522961574,6.0,40.0,1.0,40.0,418,co,1,2,0,0,0,0,0,1
2016-01-28,307.0,95.97000937207122,5.0,42.0,2.0,39.0,444,pm2.5,1,3,0,0,0,0,0,1
2016-01-29,354.0,95.9887535145267,3.0,29.0,2.0,25.0,480,pm2.5,1,4,0,0,0,0,0,1
2016-01-31,350.8333333333333,96.0074976569822,1.0,16.0,2.0,11.0,478,pm2.5,1,6,1,0,0,0,0,1
2016-02-01,161.0,94.95782567947516,5.0,23.0,1.0,13.0,332,pm2.5,2,0,0,0,0,1,0,0
2016-02-02,207.0,94.97656982193064,7.0,29.0,1.0,17.0,367,pm2.5,2,1,0,0,0,1,0,0
2016-02-03,225.0,94.99531396438611,6.0,31.0,2.0,21.0,381,pm2.5,2,2,0,0,0,1,0,0
2016-02-04,222.0,95.01405810684162,7.0,40.0,3.0,26.0,378,pm2.5,2,3,0,0,0,1,0,0
2016-02-05,224.0,95.03280224929708,7.0,39.0,2.0,31.0,382,co,2,4,0,0,0,1,0,0
2016-02-06,294.0,95.05154639175257,3.0,24.0,1.0,18.0,434,pm2.5,2,5,1,0,0,1,0,0
2016-02-07,199.0,95.07029053420806,2.5,21.5,1.5,20.0,361,pm2.5,2,6,1,0,0,1,0,0
2016-02-08,200.5,95.08903467666354,2.0,19.0,2.0,22.0,362,pm2.5,2,0,0,0,0,1,0,0
2016-02-09,202.0,95.10777881911902,6.0,37.0,2.0,30.0,376,co,2,1,0,0,0,1,0,0
2016-02-10,249.0,95.12652296157452,6.0,36.0,1.0,32.0,399,pm2.5,2,2,0,0,0,1,0,0
2016-02-11,241.0,95.14526710402998,6.0,38.0,1.0,21.0,393,pm2.5,2,3,0,0,0,1,0,0
2016-02-12,208.0,95.16401124648549,6.0,37.0,2.0,20.0,368,pm2.5,2,4,0,0,0,1,0,0
2016-02-13,195.0,95.18275538894096,7.0,36.0,1.0,23.0,358,pm2.5,2,5,1,0,0,1,0,0
2016-02-14,195.0,95.20149953139644,6.0,33.0,1.0,19.0,358,pm2.5,2,6,1,0,0,1,0,0
2016-02-15,182.0,95.22024367385193,4.0,33.0,1.0,19.0,348,pm2.5,2,0,0,0,0,1,0,0
2016-02-16,191.0,95.2389878163074,3.5,32.5,1.0,24.5,355,pm2.5,2,1,0,0,0,1,0,0
2016-02-18,195.0,95.25773195876288,3.0,32.0,1.0,30.0,376,co,2,3,0,0,0,1,0,0
2016-02-19,199.0,95.27647610121836,3.0,37.0,4.0,28.0,365,co,2,4,0,0,0,1,0,0
2016-02-20,260.0,95.29522024367384,6.0,34.0,1.0,14.0,408,pm2.5,2,5,1,0,0,1,0,0
2016-02-21,278.0,95.31396438612931,6.0,31.0,1.0,14.0,422,pm2.5,2,6,1,0,0,1,0,0
2016-02-22,172.0,95.33270852858482,7.0,33.0,4.0,22.0,340,pm2.5,2,0,0,0,0,1,0,0
2016-02-23,174.0,95.3514526710403,6.0,35.0,1.0,21.0,342,pm2.5,2,1,0,0,0,1,0,0
2016-02-24,269.0,95.37019681349578,6.0,30.0,1.0,16.0,415,pm2.5,2,2,0,0,0,1,0,0
2016-02-25,176.0,95.38894095595126,6.0,29.0,1.0,18.0,343,pm2.5,2,3,0,0,0,1,0,0
2016-02-26,212.0,95.40768509840674,6.0,33.0,1.0,19.0,371,pm2.5,2,4,0,0,0,1,0,0
2016-02-27,246.0,95.42642924086223,3.0,30.0,1.0,21.0,397,pm2.5,2,5,1,0,0,1,0,0
2016-02-28,322.0,95.44517338331772,6.0,38.0,1.0,39.0,455,pm2.5,2,6,1,0,0,1,0,0
2016-02-29,217.0,95.46391752577318,8.0,36.0,1.0,33.0,394,co,2,0,0,0,0,1,0,0
2016-03-01,269.0,94.3767572633552,7.0,38.0,2.0,43.0,426,co,3,1,0,0,0,1,0,0
2016-03-02,282.0,94.39550140581068,6.0,41.0,3.0,57.0,468,co,3,2,0,0,0,1,0,0
2016-03-03,251.0,94.41424554826617,6.0,41.0,5.0,54.0,459,co,3,3,0,0,0,1,0,0
2016-03-04,278.0,94.43298969072166,8.0,33.0,2.0,33.0,422,pm2.5,3,4,0,0,0,1,0,0
2016-03-05,237.0,94.45173383317712,7.0,26.0,1.0,12.0,390,pm2.5,3,5,1,0,0,1,0,0
2016-03-06,143.0,94.4704779756326,9.0,33.0,1.0,17.0,318,pm2.5,3,6,1,0,0,1,0,0
2016-03-07,215.0,94.4892221180881,6.0,27.0,4.0,19.0,373,pm2.5,3,0,0,0,0,1,0,0
2016-03-08,139.0,94.50796626054358,7.0,29.0,1.0,19.0,315,pm2.5,3,1,0,0,0,1,0,0
2016-03-09,196.0,94.52671040299906,7.0,31.0,2.0,17.0,358,pm2.5,3,2,0,0,0,1,0,0
2016-03-10,195.0,94.54545454545452,6.0,33.0,4.0,30.0,376,co,3,3,0,0,0,1,0,0
2016-03-11,173.0,94.56419868791002,4.0,28.0,2.0,23.0,341,pm2.5,3,4,0,0,0,1,0,0
2016-03-12,187.0,94.58294283036552,5.0,25.0,1.0,14.0,352,pm2.5,3,5,1,0,0,1,0,0
2016-03-13,148.0,94.601686972821,7.0,19.0,1.0,12.0,322,pm2.5,3,6,1,0,0,1,0,0
2016-03-14,128.0,94.62043111527647,6.0,27.0,1.0,15.0,306,pm2.5,3,0,0,0,0,1,0,0
2016-03-15,194.0,94.63917525773196,5.0,25.0,1.0,17.0,357,pm2.5,3,1,0,0,0,1,0,0
2016-03-16,151.0,94.65791940018744,5.0,29.0,7.0,25.0,347,co,3,2,0,0,0,1,0,0
2016-03-17,176.0,94.67666354264291,8.0,28.0,2.0,21.0,343,pm2.5,3,3,0,0,0,1,0,0
2016-03-18,205.0,94.6954076850984,8.0,35.0,2.0,22.0,365,pm2.5,3,4,0,0,0,1,0,0
2016-03-19,215.0,94.71415182755388,6.0,30.0,1.0,17.0,373,pm2.5,3,5,1,0,0,1,0,0
2016-03-20,232.0,94.73289597000937,5.0,20.0,1.0,11.0,386,pm2.5,3,6,1,0,0,1,0,0
2016-03-21,133.0,94.75164011246486,4.0,17.0,1.0,10.0,310,pm2.5,3,0,0,0,0,1,0,0
2016-03-22,104.0,94.77038425492034,6.0,16.0,2.0,17.0,300,co,3,1,0,0,0,1,0,0
2016-03-23,150.0,94.78912839737582,7.0,17.0,1.0,23.0,335,co,3,2,0,0,0,1,0,0
2016-03-24,174.0,94.8078725398313,7.0,21.0,1.0,21.0,342,pm2.5,3,3,0,0,0,1,0,0
2016-03-25,166.0,94.82661668228678,6.0,24.0,2.0,21.0,335,pm2.5,3,4,0,0,0,1,0,0
2016-03-26,175.0,94.84536082474229,4.0,15.0,1.0,12.0,342,pm2.5,3,5,1,0,0,1,0,0
2016-03-27,156.0,94.86410496719776,4.0,16.0,1.0,11.0,328,pm2.5,3,6,1,0,0,1,0,0
2016-03-28,152.0,94.88284910965322,3.0,16.0,4.0,11.0,325,pm2.5,3,0,0,0,0,1,0,0
2016-03-29,153.0,94.90159325210873,3.0,25.0,4.0,36.0,406,co,3,1,0,0,0,1,0,0
2016-03-30,179.0,94.9203373945642,8.0,38.0,4.0,35.0,403,co,3,2,0,0,0,1,0,0
2016-03-31,243.0,94.93908153701967,6.0,38.0,5.0,41.0,421,co,3,3,0,0,0,1,0,0
2016-04-01,309.0,93.81443298969072,5.0,32.0,2.0,37.0,445,pm2.5,4,4,0,0,0,0,1,0
2016-04-02,219.0,93.8331771321462,8.0,35.0,1.0,28.0,376,pm2.5,4,5,1,0,0,0,1,0
2016-04-03,323.0,93.8519212746017,7.0,33.0,1.0,20.0,456,pm2.5,4,6,1,0,0,0,1,0
2016-04-04,361.0,93.87066541705715,4.0,26.0,2.0,19.0,485,pm2.5,4,0,0,0,0,0,1,0
2016-04-05,270.0,93.88940955951264,4.0,25.0,3.0,17.0,415,pm2.5,4,1,0,0,0,0,1,0
2016-04-06,225.0,93.90815370196812,2.0,20.0,5.0,26.0,381,pm2.5,4,2,0,0,0,0,1,0
2016-04-07,225.0,93.92689784442362,8.0,26.0,5.0,27.0,381,pm2.5,4,3,0,0,0,0,1,0
2016-04-08,223.0,93.9456419868791,8.0,25.0,1.0,15.0,379,pm2.5,4,4,0,0,0,0,1,0
2016-04-09,228.0,93.96438612933456,4.0,18.0,1.0,12.0,383,pm2.5,4,5,1,0,0,0,1,0
2016-04-10,206.0,93.98313027179006,8.0,24.0,1.0,10.0,366,pm2.5,4,6,1,0,0,0,1,0
2016-04-11,310.0,94.00187441424556,7.0,23.0,1.0,7.0,446,pm2.5,4,0,0,0,0,0,1,0
2016-04-12,160.0,94.02061855670104,6.0,23.0,1.0,9.0,331,pm2.5,4,1,0,0,0,0,1,0
2016-04-13,129.0,94.03936269915653,7.0,32.0,1.0,20.0,318,co,4,2,0,0,0,0,1,0
2016-04-14,146.0,94.11433926897844,5.0,35.0,10.0,14.0,320,pm2.5,4,3,0,0,0,0,1,0
2016-04-15,133.25,94.058106841612,5.0,30.0,1.0,30.0,376,co,4,4,0,0,0,0,1,0
2016-04-16,137.5,94.07685098406748,5.0,3.0,2.0,25.0,347,co,4,5,1,0,0,0,1,0
2016-04-17,141.75,94.09559512652297,3.0,2.0,8.0,20.0,318,co,4,6,1,0,0,0,1,0
2016-04-18,390.0,94.13308341143392,14.0,9.0,49.0,45.0,508,pm2.5,4,0,0,0,0,0,1,0
2016-04-19,160.0,94.1518275538894,6.0,28.0,6.0,29.0,371,co,4,1,0,0,0,0,1,0
2016-04-20,155.0,94.1705716963449,7.0,21.0,1.0,18.0,327,pm2.5,4,2,0,0,0,0,1,0
2016-04-21,354.0,94.18931583880038,9.0,29.0,2.0,28.0,480,pm2.5,4,3,0,0,0,0,1,0
2016-04-22,187.0,94.20805998125586,9.0,21.0,1.0,28.0,365,co,4,4,0,0,0,0,1,0
2016-04-23,178.0,94.22680412371132,11.0,22.0,2.0,15.0,345,pm2.5,4,5,1,0,0,0,1,0
2016-04-24,166.0,94.24554826616682,7.0,22.0,1.0,18.0,335,pm2.5,4,6,1,0,0,0,1,0
2016-04-25,190.0,94.26429240862232,8.0,33.0,2.0,37.0,409,co,4,0,0,0,0,0,1,0
2016-04-26,212.0,94.2830365510778,11.0,31.0,2.0,44.0,429,co,4,1,0,0,0,0,1,0
2016-04-27,281.0,94.30178069353326,8.0,32.0,3.0,50.0,447,co,4,2,0,0,0,0,1,0
2016-04-28,276.0,94.32052483598876,10.0,29.0,2.0,32.0,420,pm2.5,4,3,0,0,0,0,1,0
2016-04-29,354.0,94.33926897844424,12.0,28.0,2.0,33.0,480,pm2.5,4,4,0,0,0,0,1,0
2016-04-30,205.0,94.35801312089971,13.0,27.0,4.0,38.0,412,co,4,5,1,0,0,0,1,0
2016-05-01,180.0,93.32708528584816,12.0,29.0,3.0,44.0,429,co,5,6,1,0,0,0,1,0
2016-05-02,258.0,93.34582942830366,8.0,18.0,1.0,15.0,406,pm2.5,5,0,0,0,0,0,1,0
2016-05-03,367.0,93.36457357075912,14.0,19.0,2.0,16.0,490,pm2.5,5,1,0,0,0,0,1,0
2016-05-04,157.0,93.3833177132146,10.0,17.0,3.0,13.0,328,pm2.5,5,2,0,0,0,0,1,0
2016-05-05,488.0,93.4020618556701,7.0,19.0,11.0,17.0,583,pm2.5,5,3,0,0,0,0,1,0
2016-05-06,209.0,93.4208059981256,11.0,23.0,9.0,21.0,368,pm2.5,5,4,0,0,0,0,1,0
2016-05-07,237.0,93.43955014058108,15.0,23.0,2.0,22.0,390,pm2.5,5,5,1,0,0,0,1,0
2016-05-08,328.0,93.45829428303657,10.0,17.0,1.0,12.0,460,pm2.5,5,6,1,0,0,0,1,0
2016-05-09,326.0,93.47703842549204,9.0,18.0,18.0,21.0,458,pm2.5,5,0,0,0,0,0,1,0
2016-05-10,235.0,93.49578256794751,12.0,17.0,2.0,16.0,388,pm2.5,5,1,0,0,0,0,1,0
2016-05-11,211.0,93.514526710403,10.0,18.0,1.0,19.0,370,pm2.5,5,2,0,0,0,0,1,0
2016-05-12,165.0,93.53327085285848,12.0,22.0,1.0,32.0,388,co,5,3,0,0,0,0,1,0
2016-05-13,283.0,93.55201499531395,14.0,23.0,2.0,31.0,425,pm2.5,5,4,0,0,0,0,1,0
2016-05-14,350.0,93.57075913776944,16.0,21.0,2.0,27.0,477,pm2.5,5,5,1,0,0,0,1,0
2016-05-15,451.0,93.58950328022492,14.0,20.0,5.0,27.0,555,pm2.5,5,6,1,0,0,0,1,0
2016-05-16,295.0,93.6082474226804,16.0,26.0,4.0,18.0,435,pm2.5,5,0,0,0,0,0,1,0
2016-05-17,565.0,93.6269915651359,12.0,24.0,2.0,35.0,642,pm2.5,5,1,0,0,0,0,1,0
2016-05-18,542.0,93.64573570759136,9.5,24.5,1.5,36.0,625,pm2.5,5,2,0,0,0,0,1,0
2016-05-24,388.5,93.66447985004686,7.0,25.0,1.0,37.0,507,pm2.5,5,1,0,0,0,0,1,0
2016-05-25,235.0,93.68322399250236,10.0,19.0,1.0,18.0,388,pm2.5,5,2,0,0,0,0,1,0
2016-05-26,143.0,93.70196813495782,8.0,26.0,1.0,36.0,406,co,5,3,0,0,0,0,1,0
2016-05-27,382.0,93.7207122774133,13.0,18.0,1.0,20.0,502,pm2.5,5,4,0,0,0,0,1,0
2016-05-28,675.0,93.7394564198688,12.0,15.0,1.6666666666666663,14.0,727,pm2.5,5,5,1,0,0,0,1,0
2016-05-29,221.0,93.75820056232428,15.0,16.0,2.333333333333333,13.0,378,pm2.5,5,6,1,0,0,0,1,0
2016-05-30,146.0,93.77694470477977,13.0,22.0,3.0,22.0,329,co,5,0,0,0,0,0,1,0
2016-05-31,404.0,93.79568884723524,11.0,24.0,2.0,30.0,518,pm2.5,5,1,0,0,0,0,1,0
2016-06-01,164.0,92.7647610121837,16.0,21.0,1.0,22.0,334,pm2.5,6,2,0,0,1,0,0,0
2016-06-02,168.0,92.78350515463916,17.0,17.0,1.0,12.0,337,pm2.5,6,3,0,0,1,0,0,0
2016-06-03,202.0,92.80224929709463,14.0,13.0,1.0,11.0,363,pm2.5,6,4,0,0,1,0,0,0
2016-06-04,175.0,92.82099343955014,22.0,15.0,1.0,15.0,342,pm2.5,6,5,1,0,1,0,0,0
2016-06-05,245.0,92.83973758200564,17.0,12.0,1.0,10.0,396,pm2.5,6,6,1,0,1,0,0,0
2016-06-06,190.0,92.8584817244611,18.0,10.0,1.0,8.0,354,pm2.5,6,0,0,0,1,0,0,0
2016-06-07,133.0,92.8772258669166,21.0,12.0,1.0,11.0,310,pm2.5,6,1,0,0,1,0,0,0
2016-06-08,131.0,92.89597000937206,28.0,13.0,1.0,10.0,308,pm2.5,6,2,0,0,1,0,0,0
2016-06-09,130.0,92.91471415182755,26.0,17.0,1.0,13.0,308,pm2.5,6,3,0,0,1,0,0,0
2016-06-10,150.0,92.93345829428304,21.0,17.0,1.0,16.0,323,pm2.5,6,4,0,0,1,0,0,0
2016-06-11,157.0,92.95220243673852,16.0,12.0,1.0,12.0,328,pm2.5,6,5,1,0,1,0,0,0
2016-06-12,139.0,92.970946579194,15.0,15.0,1.0,18.0,315,pm2.5,6,6,1,0,1,0,0,0
2016-06-13,218.0,92.98969072164948,13.0,15.0,1.0,15.0,375,pm2.5,6,0,0,0,1,0,0,0
2016-06-14,140.0,93.00843486410496,11.0,15.0,1.0,14.0,315,pm2.5,6,1,0,0,1,0,0,0
2016-06-15,147.0,93.02717900656044,10.0,14.0,1.0,13.0,321,pm2.5,6,2,0,0,1,0,0,0
2016-06-16,272.0,93.04592314901592,13.0,11.0,1.0,10.0,417,pm2.5,6,3,0,0,1,0,0,0
2016-06-17,196.0,93.0646672914714,8.0,9.0,1.0,19.0,358,pm2.5,6,4,0,0,1,0,0,0
2016-06-18,239.0,93.0834114339269,11.0,13.0,1.0,19.0,392,pm2.5,6,5,1,0,1,0,0,0
